-1.8849555921539e-01	 4.0668580884333e-02	 3.0729757190637e-06	 4.0664531874638e-02
-1.8811856809696e-01	 4.0349387509996e-02	 3.0742342580653e-06	 4.0345337241762e-02
-1.8774157697853e-01	 4.0031944498887e-02	 3.0754935712718e-06	 4.0027892971339e-02
-1.8736458586010e-01	 3.9716247107063e-02	 3.0767536565762e-06	 3.9712194319431e-02
-1.8698759474166e-01	 3.9402290577998e-02	 3.0780145119479e-06	 3.9398236529510e-02
-1.8661060362323e-01	 3.9090070142710e-02	 3.0792761354446e-06	 3.9086014832599e-02
-1.8623361250480e-01	 3.8779581019968e-02	 3.0805385252232e-06	 3.8775524447467e-02
-1.8585662138637e-01	 3.8470818416390e-02	 3.0818016795520e-06	 3.8466760580735e-02
-1.8547963026794e-01	 3.8163777526657e-02	 3.0830655968214e-06	 3.8159718427084e-02
-1.8510263914951e-01	 3.7858453533604e-02	 3.0843302755561e-06	 3.7854393169352e-02
-1.8472564803108e-01	 3.7554841608438e-02	 3.0855957144265e-06	 3.7550779978748e-02
-1.8434865691265e-01	 3.7252936910807e-02	 3.0868619122597e-06	 3.7248874014918e-02
-1.8397166579422e-01	 3.6952734589048e-02	 3.0881288680507e-06	 3.6948670426204e-02
-1.8359467467579e-01	 3.6654229780294e-02	 3.0893965809740e-06	 3.6650164349737e-02
-1.8321768355736e-01	 3.6357417610596e-02	 3.0906650503934e-06	 3.6353350911570e-02
-1.8284069243893e-01	 3.6062293195130e-02	 3.0919342758730e-06	 3.6058225226878e-02
-1.8246370132050e-01	 3.5768851638330e-02	 3.0932042571867e-06	 3.5764782400096e-02
-1.8208671020206e-01	 3.5477088034036e-02	 3.0944749943284e-06	 3.5473017525065e-02
-1.8170971908363e-01	 3.5186997465622e-02	 3.0957464875201e-06	 3.5182925685159e-02
-1.8133272796520e-01	 3.4898575006216e-02	 3.0970187372214e-06	 3.4894501953502e-02
-1.8095573684677e-01	 3.4611815718761e-02	 3.0982917441365e-06	 3.4607741393040e-02
-1.8057874572834e-01	 3.4326714656220e-02	 3.0995655092219e-06	 3.4322639056735e-02
-1.8020175460991e-01	 3.4043266861741e-02	 3.1008400336927e-06	 3.4039189987732e-02
-1.7982476349148e-01	 3.3761467368767e-02	 3.1021153190282e-06	 3.3757389219472e-02
-1.7944777237305e-01	 3.3481311201188e-02	 3.1033913669769e-06	 3.3477231775845e-02
-1.7907078125462e-01	 3.3202793373519e-02	 3.1046681795602e-06	 3.3198712671364e-02
-1.7869379013619e-01	 3.2925908891029e-02	 3.1059457590757e-06	 3.2921826911294e-02
-1.7831679901776e-01	 3.2650652749894e-02	 3.1072241080991e-06	 3.2646569491810e-02
-1.7793980789933e-01	 3.2377019937345e-02	 3.1085032294848e-06	 3.2372935400139e-02
-1.7756281678090e-01	 3.2105005431810e-02	 3.1097831263665e-06	 3.2100919614707e-02
-1.7718582566246e-01	 3.1834604203070e-02	 3.1110638021552e-06	 3.1830517105292e-02
-1.7680883454403e-01	 3.1565811212413e-02	 3.1123452605373e-06	 3.1561722833176e-02
-1.7643184342560e-01	 3.1298621412743e-02	 3.1136275054710e-06	 3.1294531751261e-02
-1.7605485230717e-01	 3.1033029748778e-02	 3.1149105411814e-06	 3.1028938804260e-02
-1.7567786118874e-01	 3.0769031157163e-02	 3.1161943721544e-06	 3.0764938928815e-02
-1.7530087007031e-01	 3.0506620566618e-02	 3.1174790031296e-06	 3.0502527053639e-02
-1.7492387895188e-01	 3.0245792898114e-02	 3.1187644390918e-06	 3.0241698099699e-02
-1.7454688783345e-01	 2.9986543064960e-02	 3.1200506852611e-06	 2.9982446980298e-02
-1.7416989671502e-01	 2.9728865972992e-02	 3.1213377470824e-06	 2.9724768601269e-02
-1.7379290559659e-01	 2.9472756520713e-02	 3.1226256302122e-06	 2.9468657861107e-02
-1.7341591447816e-01	 2.9218209599410e-02	 3.1239143405061e-06	 2.9214109651094e-02
-1.7303892335973e-01	 2.8965220093323e-02	 3.1252038840037e-06	 2.8961118855463e-02
-1.7266193224130e-01	 2.8713782879791e-02	 3.1264942669128e-06	 2.8709680351548e-02
-1.7228494112286e-01	 2.8463892829376e-02	 3.1277854955926e-06	 2.8459789009904e-02
-1.7190795000443e-01	 2.8215544805985e-02	 3.1290775765356e-06	 2.8211439694433e-02
-1.7153095888600e-01	 2.7968733667066e-02	 3.1303705163485e-06	 2.7964627262574e-02
-1.7115396776757e-01	 2.7723454263703e-02	 3.1316643217326e-06	 2.7719346565405e-02
-1.7077697664914e-01	 2.7479701440790e-02	 3.1329589994624e-06	 2.7475592447814e-02
-1.7039998553071e-01	 2.7237470037140e-02	 3.1342545563644e-06	 2.7233359748607e-02
-1.7002299441228e-01	 2.6996754885625e-02	 3.1355509992941e-06	 2.6992643300650e-02
-1.6964600329385e-01	 2.6757550813358e-02	 3.1368483351135e-06	 2.6753437931047e-02
-1.6926901217542e-01	 2.6519852641766e-02	 3.1381465706672e-06	 2.6515738461219e-02
-1.6889202105699e-01	 2.6283655186800e-02	 3.1394457127583e-06	 2.6279539707111e-02
-1.6851502993856e-01	 2.6048953258983e-02	 3.1407457681239e-06	 2.6044836479239e-02
-1.6813803882013e-01	 2.5815741663667e-02	 3.1420467434102e-06	 2.5811623582948e-02
-1.6776104770169e-01	 2.5584015201032e-02	 3.1433486451483e-06	 2.5579895818410e-02
-1.6738405658326e-01	 2.5353768666337e-02	 3.1446514797284e-06	 2.5349647980881e-02
-1.6700706546483e-01	 2.5124996849996e-02	 3.1459552533755e-06	 2.5120874860767e-02
-1.6663007434640e-01	 2.4897694537720e-02	 3.1472599721246e-06	 2.4893571243772e-02
-1.6625308322797e-01	 2.4671856510670e-02	 3.1485656417963e-06	 2.4667731911052e-02
-1.6587609210954e-01	 2.4447477545575e-02	 3.1498722679731e-06	 2.4443351639331e-02
-1.6549910099111e-01	 2.4224552414868e-02	 3.1511798559757e-06	 2.4220425201036e-02
-1.6512210987268e-01	 2.4003075886829e-02	 3.1524884108403e-06	 2.3998947364442e-02
-1.6474511875425e-01	 2.3783042725723e-02	 3.1537979372969e-06	 2.3778912893810e-02
-1.6436812763582e-01	 2.3564447691882e-02	 3.1551084397483e-06	 2.3560316549466e-02
-1.6399113651739e-01	 2.3347285541943e-02	 3.1564199222493e-06	 2.3343153088045e-02
-1.6361414539896e-01	 2.3131551028839e-02	 3.1577323884888e-06	 2.3127417262474e-02
-1.6323715428053e-01	 2.2917238902062e-02	 3.1590458417711e-06	 2.2913103822244e-02
-1.6286016316209e-01	 2.2704343907731e-02	 3.1603602850002e-06	 2.2700207513470e-02
-1.6248317204366e-01	 2.2492860788705e-02	 3.1616757206640e-06	 2.2488723079008e-02
-1.6210618092523e-01	 2.2282784284765e-02	 3.1629921508214e-06	 2.2278645258638e-02
-1.6172918980680e-01	 2.2074109132706e-02	 3.1643095770903e-06	 2.2069968789153e-02
-1.6135219868837e-01	 2.1866830066474e-02	 3.1656280006367e-06	 2.1862688404497e-02
-1.6097520756994e-01	 2.1660941817312e-02	 3.1669474221668e-06	 2.1656798835913e-02
-1.6059821645151e-01	 2.1456439113904e-02	 3.1682678419197e-06	 2.1452294812086e-02
-1.6022122533308e-01	 2.1253316682424e-02	 3.1695892596628e-06	 2.1249171059189e-02
-1.5984423421465e-01	 2.1051569246775e-02	 3.1709116746885e-06	 2.1047422301124e-02
-1.5946724309622e-01	 2.0851191528623e-02	 3.1722350858133e-06	 2.0847043259561e-02
-1.5909025197779e-01	 2.0652178247592e-02	 3.1735594913783e-06	 2.0648028654125e-02
-1.5871326085936e-01	 2.0454524121349e-02	 3.1748848892522e-06	 2.0450373202484e-02
-1.5833626974093e-01	 2.0258223865757e-02	 3.1762112768362e-06	 2.0254071620504e-02
-1.5795927862249e-01	 2.0063272194996e-02	 3.1775386510704e-06	 2.0059118622369e-02
-1.5758228750406e-01	 1.9869663821685e-02	 3.1788670084428e-06	 1.9865508920700e-02
-1.5720529638563e-01	 1.9677393457020e-02	 3.1801963449999e-06	 1.9673237226699e-02
-1.5682830526720e-01	 1.9486455810881e-02	 3.1815266563593e-06	 1.9482298250248e-02
-1.5645131414877e-01	 1.9296845591964e-02	 3.1828579377240e-06	 1.9292686700050e-02
-1.5607432303034e-01	 1.9108557507957e-02	 3.1841901838990e-06	 1.9104397283797e-02
-1.5569733191191e-01	 1.8921586265581e-02	 3.1855233893090e-06	 1.8917424708216e-02
-1.5532034079348e-01	 1.8735926570784e-02	 3.1868575480184e-06	 1.8731763679260e-02
-1.5494334967505e-01	 1.8551573128815e-02	 3.1881926537522e-06	 1.8547408902185e-02
-1.5456635855662e-01	 1.8368520644417e-02	 3.1895286999195e-06	 1.8364355081741e-02
-1.5418936743819e-01	 1.8186763821875e-02	 3.1908656796371e-06	 1.8182596922219e-02
-1.5381237631976e-01	 1.8006297365179e-02	 3.1922035857554e-06	 1.8002129127617e-02
-1.5343538520133e-01	 1.7827115978178e-02	 3.1935424108851e-06	 1.7822946401791e-02
-1.5305839408289e-01	 1.7649214364631e-02	 3.1948821474248e-06	 1.7645043448507e-02
-1.5268140296446e-01	 1.7472587228412e-02	 3.1962227875900e-06	 1.7468414971648e-02
-1.5230441184603e-01	 1.7297229273565e-02	 3.1975643234425e-06	 1.7293055675265e-02
-1.5192742072760e-01	 1.7123135204457e-02	 3.1989067469207e-06	 1.7118960263734e-02
-1.5155042960917e-01	 1.6950299725934e-02	 3.2002500498699e-06	 1.6946123441908e-02
-1.5117343849074e-01	 1.6778717543370e-02	 3.2015942240743e-06	 1.6774539915170e-02
-1.5079644737231e-01	 1.6608383362855e-02	 3.2029392612873e-06	 1.6604204389618e-02
-1.5041945625388e-01	 1.6439291891260e-02	 3.2042851532636e-06	 1.6435111572130e-02
-1.5004246513545e-01	 1.6271437836433e-02	 3.2056318917904e-06	 1.6267256170565e-02
-1.4966547401702e-01	 1.6104815907232e-02	 3.2069794687182e-06	 1.6100632893787e-02
-1.4928848289859e-01	 1.5939420813729e-02	 3.2083278759919e-06	 1.5935236451877e-02
-1.4891149178016e-01	 1.5775247267246e-02	 3.2096771056812e-06	 1.5771061556164e-02
-1.4853450066173e-01	 1.5612289980561e-02	 3.2110271500094e-06	 1.5608102919435e-02
-1.4815750954329e-01	 1.5450543667968e-02	 3.2123780013832e-06	 1.5446355255990e-02
-1.4778051842486e-01	 1.5290003045392e-02	 3.2137296524201e-06	 1.5285813281763e-02
-1.4740352730643e-01	 1.5130662830555e-02	 3.2150820959749e-06	 1.5126471714483e-02
-1.4702653618800e-01	 1.4972517743046e-02	 3.2164353251661e-06	 1.4968325273745e-02
-1.4664954506957e-01	 1.4815562504476e-02	 3.2177893333999e-06	 1.4811368681166e-02
-1.4627255395114e-01	 1.4659791838556e-02	 3.2191441143932e-06	 1.4655596660466e-02
-1.4589556283271e-01	 1.4505200471226e-02	 3.2204996621952e-06	 1.4501003937588e-02
-1.4551857171428e-01	 1.4351783130819e-02	 3.2218559712073e-06	 1.4347585240872e-02
-1.4514158059585e-01	 1.4199534548061e-02	 3.2232130362016e-06	 1.4195335301049e-02
-1.4476458947742e-01	 1.4048449456310e-02	 3.2245708523375e-06	 1.4044248851481e-02
-1.4438759835899e-01	 1.3898522591594e-02	 3.2259294151762e-06	 1.3894320628203e-02
-1.4401060724056e-01	 1.3749748692739e-02	 3.2272887206941e-06	 1.3745545370042e-02
-1.4363361612213e-01	 1.3602122501490e-02	 3.2286487652937e-06	 1.3597917818748e-02
-1.4325662500369e-01	 1.3455638762609e-02	 3.2300095458133e-06	 1.3451432719087e-02
-1.4287963388526e-01	 1.3310292224004e-02	 3.2313710595335e-06	 1.3306084818968e-02
-1.4250264276683e-01	 1.3166077636818e-02	 3.2327333041838e-06	 1.3161868869538e-02
-1.4212565164840e-01	 1.3022989755533e-02	 3.2340962779451e-06	 1.3018779625279e-02
-1.4174866052997e-01	 1.2881023338111e-02	 3.2354599794522e-06	 1.2876811844155e-02
-1.4137166941154e-01	 1.2740173146071e-02	 3.2368244077931e-06	 1.2735960287687e-02
-1.4099467829311e-01	 1.2600433944597e-02	 3.2381895625072e-06	 1.2596219721058e-02
