 3.1412848761415e-02	 6.0449980879083e-02	 2.4654671538660e-02	 3.5301566400245e-02	 2.8682579491024e-02	 1.0353687192979e-02	 2.8036615305380e-02	 9.5623898001128e-02	 2.0631304720220e-01
 3.1163815123744e-02	 5.9977679087192e-02	 2.4457199679523e-02	 3.5022064432125e-02	 2.8456779130533e-02	 1.0268358660065e-02	 2.7818951454720e-02	 9.5019569793063e-02	 2.0520134803988e-01
 3.0916189948846e-02	 5.9507893250252e-02	 2.4260875675810e-02	 3.4744127032390e-02	 2.8232249165258e-02	 1.0183599109365e-02	 2.7602518433351e-02	 9.4417772163393e-02	 2.0409312500674e-01
 3.0669968891690e-02	 5.9040617597357e-02	 2.4065695627728e-02	 3.4467749637789e-02	 2.8008985656802e-02	 1.0099405637551e-02	 2.7387312206901e-02	 9.3818502413836e-02	 2.0298838229396e-01
 3.0425147602060e-02	 5.8575846329245e-02	 2.3871655634799e-02	 3.4192927676301e-02	 2.7786984662754e-02	 1.0015775350654e-02	 2.7173328739161e-02	 9.3221757803569e-02	 2.0188712398956e-01
 3.0181721724639e-02	 5.8113573618439e-02	 2.3678751795867e-02	 3.3919656567257e-02	 2.7566242236852e-02	 9.9327053640362e-03	 2.6960563992085e-02	 9.2627535549498e-02	 2.0078935407863e-01
 2.9939686899112e-02	 5.7653793609556e-02	 2.3486980209233e-02	 3.3647931721475e-02	 2.7346754429061e-02	 9.8501928024388e-03	 2.6749013925960e-02	 9.2035832826436e-02	 1.9969507644358e-01
 2.9699038760314e-02	 5.7196500419583e-02	 2.3296336972684e-02	 3.3377748541360e-02	 2.7128517285668e-02	 9.7682347999242e-03	 2.6538674499430e-02	 9.1446646767342e-02	 1.9860429486430e-01
 2.9459772938326e-02	 5.6741688138072e-02	 2.3106818183653e-02	 3.3109102421119e-02	 2.6911526849333e-02	 9.6868284999564e-03	 2.6329541669617e-02	 9.0859974463480e-02	 1.9751701301841e-01
 2.9221885058556e-02	 5.6289350827433e-02	 2.2918419939206e-02	 3.2841988746843e-02	 2.6695779159231e-02	 9.6059710553155e-03	 2.6121611392243e-02	 9.0275812964651e-02	 1.9643323448145e-01
 2.8985370741885e-02	 5.5839482523131e-02	 2.2731138336217e-02	 3.2576402896628e-02	 2.6481270251108e-02	 9.5256596282222e-03	 2.5914879621631e-02	 8.9694159279402e-02	 1.9535296272714e-01
 2.8750225604751e-02	 5.5392077234013e-02	 2.2544969471343e-02	 3.2312340240794e-02	 2.6267996157382e-02	 9.4458913902111e-03	 2.5709342310883e-02	 8.9115010375223e-02	 1.9427620112762e-01
 2.8516445259299e-02	 5.4947128942476e-02	 2.2359909441233e-02	 3.2049796141906e-02	 2.6055952907260e-02	 9.3666635222216e-03	 2.5504995411885e-02	 8.8538363178767e-02	 1.9320295295360e-01
 2.8284025313446e-02	 5.4504631604788e-02	 2.2175954342456e-02	 3.1788765955026e-02	 2.5845136526767e-02	 9.2879732145673e-03	 2.5301834875483e-02	 8.7964214576046e-02	 1.9213322137469e-01
 2.8052961370993e-02	 5.4064579151275e-02	 2.1993100271725e-02	 3.1529245027755e-02	 2.5635543038899e-02	 9.2098176669526e-03	 2.5099856651499e-02	 8.7392561412649e-02	 1.9106700945960e-01
 2.7823249031761e-02	 5.3626965486650e-02	 2.1811343325847e-02	 3.1271228700443e-02	 2.5427168463698e-02	 9.1321940884587e-03	 2.4899056688843e-02	 8.6823400493954e-02	 1.9000432017636e-01
 2.7594883891675e-02	 5.3191784490150e-02	 2.1630679601895e-02	 3.1014712306254e-02	 2.5220008818282e-02	 9.0550996975522e-03	 2.4699430935608e-02	 8.6256728585321e-02	 1.8894515639259e-01
 2.7367861542893e-02	 5.2759030015925e-02	 2.1451105197234e-02	 3.0759691171373e-02	 2.5014060117031e-02	 8.9785317220816e-03	 2.4500975339149e-02	 8.5692542412360e-02	 1.8788952087576e-01
 2.7142177573887e-02	 5.2328695893163e-02	 2.1272616209622e-02	 3.0506160615057e-02	 2.4809318371596e-02	 8.9024873992780e-03	 2.4303685846153e-02	 8.5130838661048e-02	 1.8683741629340e-01
 2.6917827569590e-02	 5.1900775926417e-02	 2.1095208737235e-02	 3.0254115949865e-02	 2.4605779591032e-02	 8.8269639757780e-03	 2.4107558402749e-02	 8.4571613978025e-02	 1.8578884521340e-01
 2.6694807111450e-02	 5.1475263895844e-02	 2.0918878878819e-02	 3.0003552481713e-02	 2.4403439781881e-02	 8.7519587075739e-03	 2.3912588954583e-02	 8.4014864970792e-02	 1.8474381010424e-01
 2.6473111777584e-02	 5.1052153557427e-02	 2.0743622733703e-02	 2.9754465510039e-02	 2.4202294948229e-02	 8.6774688600764e-03	 2.3718773446888e-02	 8.3460588207876e-02	 1.8370231333525e-01
 2.6252737142865e-02	 5.0631438643246e-02	 2.0569436401871e-02	 2.9506850327962e-02	 2.4002341091845e-02	 8.6034917080238e-03	 2.3526107824596e-02	 8.2908780219112e-02	 1.8266435717690e-01
 2.6033678779038e-02	 5.0213112861727e-02	 2.0396315984082e-02	 2.9260702222327e-02	 2.3803574212241e-02	 8.5300245355791e-03	 2.3334588032428e-02	 8.2359437495831e-02	 1.8162994380104e-01
 2.5815932254783e-02	 4.9797169897899e-02	 2.0224257581878e-02	 2.9016016473966e-02	 2.3605990306743e-02	 8.4570646362790e-03	 2.3144210014890e-02	 8.1812556491053e-02	 1.8059907528118e-01
 2.5599493135894e-02	 4.9383603413628e-02	 2.0053257297720e-02	 2.8772788357716e-02	 2.3409585370612e-02	 8.3846093129929e-03	 2.2954969716504e-02	 8.1268133619746e-02	 1.7957175359278e-01
 2.5384356985341e-02	 4.8972407047867e-02	 1.9883311234993e-02	 2.8531013142597e-02	 2.3214355397135e-02	 8.3126558780061e-03	 2.2766863081754e-02	 8.0726165259015e-02	 1.7854798061350e-01
 2.5170519363358e-02	 4.8563574416932e-02	 1.9714415498111e-02	 2.8290686091943e-02	 2.3020296377658e-02	 8.2412016529346e-03	 2.2579886055252e-02	 8.0186647748322e-02	 1.7752775812348e-01
 2.4957975827594e-02	 4.8157099114712e-02	 1.9546566192571e-02	 2.8051802463545e-02	 2.2827404301768e-02	 8.1702439687698e-03	 2.2394034581778e-02	 7.9649577389728e-02	 1.7651108780567e-01
 2.4746721933193e-02	 4.7752974712948e-02	 1.9379759425053e-02	 2.7814357509743e-02	 2.2635675157282e-02	 8.0997801658641e-03	 2.2209304606399e-02	 7.9114950448066e-02	 1.7549797124604e-01
 2.4536753232878e-02	 4.7351194761473e-02	 1.9213991303419e-02	 2.7578346477592e-02	 2.2445104930386e-02	 8.0298075938879e-03	 2.2025692074499e-02	 7.8582763151247e-02	 1.7448840993395e-01
 2.4328065277094e-02	 4.6951752788465e-02	 1.9049257936855e-02	 2.7343764608958e-02	 2.2255689605749e-02	 7.9603236119048e-03	 2.1843192931890e-02	 7.8053011690361e-02	 1.7348240526237e-01
 2.4120653614095e-02	 4.6554642300677e-02	 1.8885555435860e-02	 2.7110607140673e-02	 2.2067425166515e-02	 7.8913255882772e-03	 2.1661803124925e-02	 7.7525692220022e-02	 1.7247995852823e-01
 2.3914513790042e-02	 4.6159856783690e-02	 1.8722879912384e-02	 2.6878869304652e-02	 2.1880307594531e-02	 7.8228109007182e-03	 2.1481518600508e-02	 7.7000800858480e-02	 1.7148107093269e-01
 2.3709641349104e-02	 4.5767389702197e-02	 1.8561227479827e-02	 2.6648546328028e-02	 2.1694332870301e-02	 7.7547769362468e-03	 2.1302335306216e-02	 7.6478333687938e-02	 1.7048574358144e-01
