 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
-7.4266800746859e-03	-1.7743605232877e-02	 6.6010200961618e-04
 1.0338344645138e-02	 1.0940179217352e-02	 1.1192640735661e-03
 9.7425860864714e-04	 5.5643203588617e-03	-1.7263435522760e-03
-2.9790998296233e-02	-2.5495053101332e-02	 7.0034619866143e-03
-2.9785989552402e-02	-2.9177022962527e-02	 7.0713696254324e-03
 7.2249318198315e-04	 3.9878723099364e-03	-2.3162398534339e-04
 1.1057199490681e-02	 9.5676612309828e-03	-8.4641005082031e-04
-8.7488591740962e-03	-1.4407546814924e-02	 1.9048756965342e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
-4.2572888613167e-03	-1.2737606691715e-02	-9.7747818419805e-03
 5.1626676194413e-03	 9.0337569759211e-03	 8.5340319670470e-03
 3.7512257749408e-03	 5.7045464319402e-03	 3.8046767281135e-03
-2.9897797483522e-03	-1.6731647147529e-02	-2.9542580097295e-02
-4.0660594185589e-03	-2.0417301781849e-02	-3.0334604123692e-02
 3.7990295417893e-03	 2.7713349971929e-03	 4.3154933596155e-03
 5.1639294406854e-03	 1.0021639729253e-02	 7.6077677974246e-03
-5.0686268384609e-03	-1.3593451300665e-02	-9.5358491231027e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 1.0930064983964e-02	 1.1672416033715e-02	-6.6300305562252e-03
-1.0706216972999e-02	-6.8562620503436e-03	 4.5225613493202e-03
-3.6929150656093e-02	-3.6493192913335e-02	 1.3909520042620e-02
 3.4915290744095e-03	 6.3258554994388e-03	-2.7576039623592e-03
 6.5807493057848e-03	 8.1165838759338e-03	-1.5287501549810e-03
-3.6088660790255e-02	-3.3713212180311e-02	 1.7837634796796e-02
-8.8924157247843e-03	-6.0108789078654e-03	 6.8379394280306e-03
 1.1105443169835e-02	 1.0960481414168e-02	-8.4599404139376e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 1.7911862634456e-03	-9.4698379216232e-03	-1.3515067880462e-02
 5.5792605265919e-03	 6.1662175799956e-03	 1.2885237409930e-02
 1.3670003067185e-02	 3.4479402240729e-02	 3.7699093222490e-02
 1.7155384333554e-03	-7.0599436113292e-03	-1.6420608864146e-03
 4.4673591461925e-03	-6.2349782010792e-03	-4.9255415797850e-03
 1.7627475739938e-02	 3.7097804749021e-02	 3.7612420200362e-02
 6.9827127684879e-03	 7.1928741169819e-03	 1.1256400543746e-02
 1.9269202294728e-03	-1.0577195313948e-02	-1.1513820521089e-02
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
