 7.5213889295769e-01	 7.8431645288958e-01	 7.6573828964740e-01	 7.3839048719115e-01	 7.5033182561295e-01
 4.3277678041953e-01	 4.2992275208374e-01	 4.4556283211532e-01	 4.1441361143812e-01	 4.2593701917742e-01
 7.4720292450413e-01	 7.4163312434213e-01	 7.6269032868733e-01	 7.2374991750558e-01	 7.3821407587138e-01
 5.4435926123831e-02	 5.5673383868163e-02	 5.6091611847331e-02	 5.2351089815896e-02	 5.3723218375578e-02
 7.3635773708738e-01	 7.4905782208923e-01	 7.4455281286677e-01	 7.2018444342822e-01	 7.3365468820563e-01
 9.2285366636150e-02	 9.8299719484030e-02	 9.5003526052237e-02	 9.0873955812955e-02	 9.2164049897304e-02
 8.0509277374634e-02	 8.5010882864448e-02	 8.2973505634421e-02	 7.7106707889616e-02	 7.9750439297278e-02
 2.9633268915184e-02	 3.0469616453681e-02	 2.9986465143852e-02	 2.9742623794689e-02	 2.9676190886114e-02
 7.1854739126195e-01	 7.1997864541873e-01	 7.3054465446196e-01	 7.0005131852360e-01	 7.1323999472109e-01
 2.0906079269803e-02	 2.1061693769143e-02	 2.1123730594748e-02	 2.0351223534997e-02	 2.0786066902699e-02
 7.0490570030684e-01	 7.0645431817161e-01	 7.2082537008988e-01	 6.8356610432016e-01	 6.9722874529090e-01
 4.0790583186469e-01	 4.0725485190796e-01	 4.2067172700389e-01	 3.9339669754998e-01	 4.0258656018923e-01
 8.4532469388510e-01	 8.6822065628281e-01	 8.5632147596817e-01	 8.2940142597100e-01	 8.4232212737134e-01
 8.0390829523093e-02	 8.3118498665928e-02	 8.3195870978815e-02	 7.7665748238073e-02	 7.9608713438280e-02
 5.8154981797621e-03	 5.6826522004777e-03	 6.0927565327293e-03	 5.4732243789525e-03	 5.6425389837726e-03
 6.5826504104916e-01	 6.7590556589017e-01	 6.7283709387938e-01	 6.3997432660012e-01	 6.5345015625662e-01
 6.2222898618635e-01	 6.4274549068029e-01	 6.3783279551479e-01	 6.0815334501021e-01	 6.1863861330757e-01
 1.8618924967480e-01	 1.8771132721808e-01	 1.9325832431826e-01	 1.7843663170174e-01	 1.8328341491284e-01
 5.3307441835197e-01	 5.6262253317837e-01	 5.4490761777052e-01	 5.1754648670266e-01	 5.3069504390010e-01
 8.2677976562354e-01	 8.1945308424664e-01	 8.4398075775752e-01	 8.0981336736911e-01	 8.1885049586630e-01
 1.2209608987317e-01	 1.2817113141343e-01	 1.2609206661877e-01	 1.1789848860394e-01	 1.2111826339962e-01
 2.0258017648298e-02	 2.0481389791563e-02	 2.0533153980554e-02	 2.0299698336333e-02	 2.0242908850214e-02
 1.3297341719303e-01	 1.2894308798048e-01	 1.3790358644011e-01	 1.2573172664224e-01	 1.2984547516023e-01
 7.6408550786001e-01	 7.5110228514243e-01	 7.8338253457441e-01	 7.4527550585999e-01	 7.5476660445099e-01
 6.4632380144401e-01	 6.8115410724718e-01	 6.6069613252396e-01	 6.3478593140506e-01	 6.4521278481070e-01
 8.6419345728941e-01	 8.5885450991276e-01	 8.7227932862223e-01	 8.4642054642230e-01	 8.5903276507613e-01
 1.8823380853264e-01	 1.9350519802595e-01	 1.9465164460680e-01	 1.8384598061169e-01	 1.8679510659587e-01
 3.3715846525558e-01	 3.5487167931526e-01	 3.4384696510934e-01	 3.2858095699180e-01	 3.3647389519380e-01
 4.1371865057728e-01	 4.1897383307160e-01	 4.2516854203260e-01	 4.0012417356922e-01	 4.0967353188283e-01
 2.1362396464231e-01	 2.1827705503885e-01	 2.2100149834663e-01	 2.0526186063833e-01	 2.1119343356928e-01
 1.3957696137251e-01	 1.4122994437304e-01	 1.4493310862429e-01	 1.3367923288609e-01	 1.3745697011997e-01
 6.8912880394986e-01	 7.0242935722989e-01	 7.0080699684728e-01	 6.7185492866538e-01	 6.8559306814461e-01
 5.8536782726902e-03	 5.6972318619912e-03	 5.8321438730153e-03	 5.9875819753707e-03	 5.8778980155880e-03
 2.2602289666256e-01	 2.3282791279290e-01	 2.3289668070476e-01	 2.1664121914753e-01	 2.2345526524372e-01
 4.1466726099107e-01	 4.1340256987238e-01	 4.2849001296754e-01	 3.9944924418701e-01	 4.0862851391573e-01
 1.5013481408940e-02	 1.3916045894555e-02	 1.5567146323653e-02	 1.4869948185992e-02	 1.4658320834703e-02
 7.0755550125195e-01	 7.1023357117654e-01	 7.1856537492116e-01	 6.8975604674606e-01	 7.0272051246105e-01
 1.8613165415874e-01	 1.8934731558698e-01	 1.9271590863883e-01	 1.7871339810079e-01	 1.8380919750810e-01
 4.4862617859502e-02	 4.5005463139204e-02	 4.6128048002508e-02	 4.2760995608640e-02	 4.4195242792562e-02
 8.1938029593597e-03	 8.0295318344098e-03	 8.1195922532902e-03	 8.3500579329095e-03	 8.2416137318334e-03
 2.7385072091398e-01	 2.8732781192778e-01	 2.8236126794559e-01	 2.6605226807869e-01	 2.7212215325375e-01
 8.0105982738641e-01	 8.0918350639137e-01	 8.1143239627495e-01	 7.8333206983642e-01	 7.9713720101171e-01
 7.0177184733456e-01	 7.0814766923908e-01	 7.1824558079381e-01	 6.8295494339233e-01	 6.9520012102668e-01
 3.6560244819075e-01	 3.7932787056671e-01	 3.7628848790749e-01	 3.5327936021330e-01	 3.6246806726325e-01
 1.0977190448091e-01	 1.1044356558735e-01	 1.1350866742572e-01	 1.0605722168914e-01	 1.0829087744237e-01
 7.1830436319832e-01	 7.3590362094978e-01	 7.2646718042861e-01	 7.0259254259573e-01	 7.1630034502464e-01
 7.2201127435843e-01	 7.2842863362060e-01	 7.3899754906299e-01	 7.0461926913250e-01	 7.1570544375077e-01
 2.2075797591720e-02	 2.2160709257312e-02	 2.2315846534928e-02	 2.1476982031799e-02	 2.1936776995430e-02
 2.4706806306017e-02	 2.5448567473480e-02	 2.5612027446815e-02	 2.3903897677981e-02	 2.4381967599365e-02
 8.9521439665045e-02	 9.1148264777201e-02	 9.2580239111120e-02	 8.6313986095485e-02	 8.8484517046308e-02
 8.2759669986488e-01	 8.4901212158539e-01	 8.3655305139373e-01	 8.1180315338313e-01	 8.2609732791420e-01
 6.5840972122105e-01	 6.7998886516795e-01	 6.6715925745091e-01	 6.4334886360523e-01	 6.5686456832571e-01
 6.3153517772740e-01	 6.4406193327622e-01	 6.4519200623104e-01	 6.1085888489764e-01	 6.2570387036945e-01
 2.0003232201433e-01	 2.0737607277872e-01	 2.0680981250962e-01	 1.9219153409467e-01	 1.9803345323318e-01
 2.2611715849771e-01	 2.4760314973722e-01	 2.3229309341822e-01	 2.2272377329616e-01	 2.2658000508784e-01
 1.9079965275214e-01	 1.8763571241169e-01	 1.9723403188560e-01	 1.8119554932511e-01	 1.8706290348614e-01
 4.8157065062474e-01	 4.7727087989178e-01	 4.9612021791511e-01	 4.6479302150837e-01	 4.7504714917800e-01
 1.2560116869161e-01	 1.2832070450474e-01	 1.3009168455227e-01	 1.2143409318845e-01	 1.2422028783369e-01
 7.2330089134992e-01	 7.1448043751191e-01	 7.4232916389935e-01	 7.0456839332584e-01	 7.1455260644726e-01
 8.5935170275538e-01	 8.6534900710171e-01	 8.7289455962346e-01	 8.4358807630594e-01	 8.5387367213761e-01
 7.4751883484718e-01	 7.3443458243277e-01	 7.6696401812459e-01	 7.2838116101545e-01	 7.3809653423985e-01
 3.2083728886796e-02	 3.0725384042231e-02	 3.3319077225301e-02	 3.1451572265985e-02	 3.1556756097403e-02
 7.2953449510798e-01	 7.1993217632872e-01	 7.4322138102942e-01	 7.0958957712928e-01	 7.2222672133826e-01
 4.3905249782647e-01	 4.5009317156287e-01	 4.4826182473358e-01	 4.2692994432799e-01	 4.3650824443397e-01
 7.9522606215609e-01	 8.1239207145917e-01	 8.0545778970649e-01	 7.7838150569073e-01	 7.9267643554732e-01
 2.9319662934817e-01	 3.0111682157494e-01	 3.0235493967608e-01	 2.8274000937874e-01	 2.9046149241160e-01
 6.4382436553799e-02	 6.8174638700433e-02	 6.6149348906762e-02	 6.3734642270555e-02	 6.4356657107474e-02
 3.5197001460373e-01	 3.4788798177521e-01	 3.6303473455179e-01	 3.3584810489155e-01	 3.4582571061033e-01
 4.4660644764711e-01	 4.5050293479178e-01	 4.6020156727039e-01	 4.3124805563317e-01	 4.4164066265353e-01
 2.7934683615061e-01	 2.9039861472888e-01	 2.8541715925759e-01	 2.7208094444167e-01	 2.7823824470642e-01
 9.6141866218076e-02	 9.3308120526590e-02	 1.0029936819376e-01	 9.1273885233559e-02	 9.3905328138669e-02
 1.0233671070267e-01	 1.0520318312198e-01	 1.0548094333420e-01	 9.7698920640470e-02	 1.0106834187000e-01
 7.7839321515397e-01	 7.9029165743929e-01	 7.8678889969320e-01	 7.6167447655335e-01	 7.7548111746481e-01
 8.8296597213528e-01	 8.8007189827935e-01	 8.9740434345784e-01	 8.6924017619574e-01	 8.7676565349401e-01
 8.6010915164949e-01	 8.5168466654757e-01	 8.7444145317835e-01	 8.4042568812119e-01	 8.5179239502402e-01
 5.0387901113417e-01	 5.0765467844869e-01	 5.1776802276114e-01	 4.8750196385633e-01	 4.9869333231372e-01
 4.9643166153598e-01	 4.9460351897641e-01	 5.1198999322345e-01	 4.7928084183082e-01	 4.8954313273045e-01
 5.4537297975004e-01	 5.6740108360160e-01	 5.5797589043769e-01	 5.2823997952638e-01	 5.4166117136204e-01
 8.3577685566883e-01	 8.6148550814094e-01	 8.4626871035908e-01	 8.1920643839627e-01	 8.3303098483620e-01
 1.3795164387033e-02	 1.3953986398442e-02	 1.3801421269443e-02	 1.4050188463808e-02	 1.3812719405621e-02
 8.7255622423503e-01	 8.8525280593869e-01	 8.8401926907416e-01	 8.5711458446874e-01	 8.6832588689860e-01
 1.5894869389877e-01	 1.7210220352283e-01	 1.6368942946529e-01	 1.5455210732677e-01	 1.5847694490208e-01
 7.8661604598090e-01	 7.9291094532560e-01	 8.0018405776847e-01	 7.6520911461472e-01	 7.7981834863355e-01
 3.9819272409301e-02	 3.8942828300752e-02	 4.1594887219190e-02	 3.7915674859236e-02	 3.8943618761725e-02
 7.8380965886227e-01	 7.8523257820591e-01	 7.9834181716861e-01	 7.6222304628554e-01	 7.7623075343185e-01
 5.1620119137615e-03	 5.1733951899221e-03	 5.3343128588716e-03	 4.9572159423972e-03	 5.0125025633110e-03
 2.4471800578387e-01	 2.4538835682919e-01	 2.5336173061347e-01	 2.3526072368855e-01	 2.4118996281417e-01
 7.7688329315656e-03	 7.8281060371560e-03	 8.0492208090069e-03	 7.6327487751150e-03	 7.6292478320779e-03
 6.9155671845812e-01	 6.8386026810116e-01	 7.0849625255210e-01	 6.6888482848682e-01	 6.8230813619010e-01
 7.5998597974382e-01	 7.7266300649882e-01	 7.7413255239850e-01	 7.4028368421910e-01	 7.5428282745616e-01
 3.6896232584005e-02	 3.7854327045726e-02	 3.8240121814275e-02	 3.5336311121033e-02	 3.6439284551706e-02
 2.0495232939273e-01	 2.1331055442206e-01	 2.1167968616994e-01	 1.9834579389654e-01	 2.0323960871253e-01
 5.5531547439485e-03	 6.0086210863239e-03	 5.5994762915609e-03	 5.6593498227463e-03	 5.5760977746769e-03
 7.5080666489771e-01	 7.4039081664418e-01	 7.6749491284379e-01	 7.2747966478246e-01	 7.4108148713831e-01
 4.9641732456787e-02	 4.6793742915504e-02	 5.1664897635857e-02	 4.8613309884799e-02	 4.8675250776386e-02
 3.4903207571697e-01	 3.4544681064273e-01	 3.6032223843029e-01	 3.3635699942538e-01	 3.4386753585536e-01
 3.6421902020468e-01	 3.6754848190809e-01	 3.7647153594877e-01	 3.5210495304608e-01	 3.5973133318737e-01
 9.2895829086209e-03	 9.7280372220919e-03	 9.3953964689839e-03	 9.3084232362627e-03	 9.1710127747129e-03
 8.3871951513907e-01	 8.5424434062988e-01	 8.5244395113788e-01	 8.2451787875495e-01	 8.3478774000098e-01
 7.2009151954686e-01	 7.3649704870111e-01	 7.3535467455539e-01	 7.0270594184871e-01	 7.1523539051979e-01
 4.5196299306123e-02	 4.5535177434941e-02	 4.6573205291563e-02	 4.4288662066285e-02	 4.4598048348002e-02
 7.9260801079974e-02	 8.2169124665452e-02	 8.1469906065377e-02	 7.5723288376063e-02	 7.8389461404439e-02
 2.5805842768847e-02	 2.6876354663969e-02	 2.6601974868601e-02	 2.4868292636699e-02	 2.5370190778788e-02
 6.4685946365178e-01	 6.4807764712554e-01	 6.6236364611462e-01	 6.2786496421741e-01	 6.4068186322286e-01
 4.2655541187625e-01	 4.2143693388651e-01	 4.4165810631800e-01	 4.1249048678809e-01	 4.2014702965635e-01
 9.5801858912866e-02	 9.7592519065419e-02	 9.9161858768597e-02	 9.1803937282964e-02	 9.4529642835907e-02
 4.9257037988526e-01	 5.1257284921677e-01	 5.0120421616506e-01	 4.8017995220812e-01	 4.9120569889496e-01
 3.6298616863666e-01	 3.7696592526171e-01	 3.7140675622871e-01	 3.5251071672156e-01	 3.6119609494200e-01
 8.6227796720280e-01	 8.6131550101546e-01	 8.7711370076263e-01	 8.4685337073679e-01	 8.5583288635062e-01
 8.6613242446493e-01	 8.7151433121894e-01	 8.7992190935649e-01	 8.5150150402992e-01	 8.6082854819249e-01
 5.7480931930509e-01	 5.9109749957442e-01	 5.9039988581314e-01	 5.6088284934217e-01	 5.7078420251830e-01
 1.3351166219599e-01	 1.3537814994742e-01	 1.3855273783046e-01	 1.2784146292451e-01	 1.3150303619492e-01
 6.5996009034177e-01	 6.7989379581751e-01	 6.7426780062760e-01	 6.4192803102949e-01	 6.5551758501783e-01
 5.4271549453346e-01	 5.6964627209859e-01	 5.5672135101659e-01	 5.3116305342806e-01	 5.4072227652509e-01
 2.0082801046284e-01	 2.0162301401848e-01	 2.0855409438641e-01	 1.9246414856200e-01	 1.9757414757971e-01
 8.1307693109520e-01	 8.2867668319989e-01	 8.2218174719560e-01	 7.9644605252725e-01	 8.1058107420740e-01
 3.6795144965960e-01	 3.7980694543763e-01	 3.7892042394138e-01	 3.5548481363931e-01	 3.6453003937295e-01
 3.4093983236994e-01	 3.4905977290581e-01	 3.5105451180404e-01	 3.2926419541008e-01	 3.3784086373941e-01
 6.3595299806499e-01	 6.2991653626943e-01	 6.5254410698682e-01	 6.1377507541564e-01	 6.2711027137760e-01
 8.4924907743582e-01	 8.3943804891237e-01	 8.5897677335466e-01	 8.3046585734327e-01	 8.4302757180409e-01
 7.2801903913556e-01	 7.5881410122157e-01	 7.3969726312313e-01	 7.0959423047345e-01	 7.2516635821005e-01
 3.2596453528358e-01	 3.2595740201736e-01	 3.3572844253352e-01	 3.1482566961795e-01	 3.2195032443256e-01
 8.8348349882444e-01	 8.8284732092282e-01	 8.9704008106854e-01	 8.6883981917025e-01	 8.7745989033910e-01
 8.9069643133264e-01	 8.8857148308548e-01	 8.9546149310384e-01	 8.7471442400189e-01	 8.8690372343887e-01
 6.7601923607354e-01	 6.7601541457496e-01	 6.9234731738665e-01	 6.5471268637665e-01	 6.6812533755146e-01
 4.7127429782809e-01	 4.7670120972560e-01	 4.8560240834845e-01	 4.5592797609863e-01	 4.6587263583422e-01
 1.1816564708130e-02	 1.1819676106621e-02	 1.1844674665066e-02	 1.2011840205683e-02	 1.1775427332683e-02
 4.9032949598808e-01	 5.1248444885432e-01	 5.0254128078867e-01	 4.7527918365171e-01	 4.8720232224907e-01
 7.4731913315130e-01	 7.4223899773845e-01	 7.6024493416062e-01	 7.2784442575659e-01	 7.4084524755779e-01
 1.5780128276763e-01	 1.6168294903399e-01	 1.6238663185547e-01	 1.5068331371799e-01	 1.5583330599667e-01
 2.4024939202507e-01	 2.5225591484790e-01	 2.4790885649041e-01	 2.3401507285233e-01	 2.3887859020088e-01
 6.5616987751994e-01	 6.8592620081473e-01	 6.7102994683582e-01	 6.4354938640435e-01	 6.5412524774925e-01
 8.0316766179717e-01	 8.2111482668465e-01	 8.1057446784242e-01	 7.8717313651429e-01	 8.0138745331809e-01
 1.5331176859715e-01	 1.4889942695415e-01	 1.5915568334580e-01	 1.4518832559368e-01	 1.4981741021727e-01
 2.2296323431115e-04	 2.6298472613284e-04	 2.6257881679570e-04	 1.9458204917089e-04	 1.8921592486587e-04
 4.3241161730842e-01	 4.4954970722107e-01	 4.4394474785082e-01	 4.1796504725739e-01	 4.2898977451644e-01
 3.2448426263241e-01	 3.2795262522110e-01	 3.3496376969320e-01	 3.1266556271327e-01	 3.2065753415853e-01
 3.6968718751041e-02	 4.0742979315799e-02	 3.7805200733680e-02	 3.6935650553847e-02	 3.7137628033945e-02
 1.7576762267998e-01	 1.7968628853330e-01	 1.8149242921127e-01	 1.6941939047595e-01	 1.7393612292811e-01
 3.8061296929485e-02	 4.1311711793347e-02	 3.9234929515231e-02	 3.6421788161924e-02	 3.7691167815252e-02
 7.7402263778287e-01	 7.8935954769855e-01	 7.8794208512364e-01	 7.5544180891975e-01	 7.6894079834000e-01
 8.3283775160214e-01	 8.4866104018301e-01	 8.4062701795985e-01	 8.1666023980018e-01	 8.3072443467241e-01
 3.6665491788615e-01	 3.7397585920308e-01	 3.7795750847193e-01	 3.5332000429209e-01	 3.6246802297758e-01
 5.5421268556171e-01	 5.4307536590087e-01	 5.7017556017035e-01	 5.3190375500630e-01	 5.4486390833207e-01
 7.0019285170052e-01	 7.0654332626356e-01	 7.1225673841239e-01	 6.8217296837255e-01	 6.9557071919887e-01
 6.4577912266294e-03	 6.3549917497319e-03	 6.7103758926493e-03	 6.1051681974910e-03	 6.3095755362700e-03
 2.3998068055240e-01	 2.3336546597637e-01	 2.4910569167957e-01	 2.2828603184177e-01	 2.3486580297960e-01
 8.1806611410287e-01	 8.3572819763128e-01	 8.3165201088014e-01	 8.0234473937798e-01	 8.1403464919176e-01
 2.5323687938230e-01	 2.7003478924619e-01	 2.6060338940782e-01	 2.4557870164596e-01	 2.5201923423861e-01
 1.8732455332301e-01	 1.9234455581897e-01	 1.9336771763876e-01	 1.8052536622506e-01	 1.8548613674974e-01
 3.3237798431125e-01	 3.4071977278036e-01	 3.4337933964588e-01	 3.2301226944067e-01	 3.2933894016829e-01
 5.1986920433990e-01	 5.2405975966623e-01	 5.3578385698135e-01	 5.0485493193769e-01	 5.1414725598200e-01
 5.9240353514158e-01	 5.7959648011670e-01	 6.1130610127728e-01	 5.7333887078865e-01	 5.8320203583957e-01
 6.4825810582604e-01	 6.6600002748251e-01	 6.6044605212420e-01	 6.3146742258290e-01	 6.4524915214306e-01
 6.2636423641490e-03	 7.2935956975320e-03	 6.4420867020968e-03	 6.3102002495251e-03	 6.1792959127096e-03
 7.6920997762002e-01	 7.9347026915401e-01	 7.8388774943214e-01	 7.5523891821680e-01	 7.6623348770657e-01
 2.7678147277784e-01	 2.7296481105500e-01	 2.8480500100234e-01	 2.6802494605772e-01	 2.7300980555025e-01
 7.0190722313764e-03	 7.4461534357579e-03	 7.3547770635820e-03	 6.7425370571667e-03	 6.7515749436258e-03
 8.6852339879423e-01	 8.6814725776324e-01	 8.7567213866630e-01	 8.5151667007155e-01	 8.6430472891113e-01
 8.7404604127261e-02	 8.8977908449833e-02	 9.0457191757796e-02	 8.3617630533115e-02	 8.6188654020776e-02
 2.4033527626488e-03	 3.1890221777119e-03	 2.6652545198029e-03	 2.2413162261098e-03	 2.2335683846607e-03
 7.1087442672475e-01	 7.1379363811655e-01	 7.2456465658379e-01	 6.9197919444427e-01	 7.0534769419496e-01
 5.3323916716511e-01	 5.5790270180491e-01	 5.4620273079498e-01	 5.1810582169770e-01	 5.3025893243836e-01
 7.9538726328584e-02	 8.1449585242724e-02	 8.2314517820224e-02	 7.7547748209557e-02	 7.8864527189947e-02
 4.1543895458917e-01	 4.3438833136527e-01	 4.2549469219046e-01	 4.0031587972147e-01	 4.1226813380831e-01
 2.2651507792093e-01	 2.2839936104578e-01	 2.3284978739028e-01	 2.1959754734744e-01	 2.2422612302106e-01
 1.0585315386288e-01	 1.0552879349231e-01	 1.0879057504332e-01	 1.0336463788818e-01	 1.0467743902069e-01
 5.3401771496526e-02	 5.4220465708206e-02	 5.4726724909062e-02	 5.2416611606811e-02	 5.3067729329348e-02
 6.6562664126605e-01	 6.8592523156987e-01	 6.7313082795594e-01	 6.5115347881068e-01	 6.6428525223132e-01
 1.0739027758501e-01	 1.1110182213489e-01	 1.1070456813757e-01	 1.0271517657696e-01	 1.0616412231195e-01
 7.9520990250620e-01	 8.1508052031395e-01	 8.0277537326887e-01	 7.7928090882337e-01	 7.9365503450521e-01
 1.0299765784292e-01	 1.0956070050338e-01	 1.0585823412958e-01	 9.8655589309109e-02	 1.0212911090366e-01
 1.6145238013888e-02	 1.6150531375406e-02	 1.6797218803968e-02	 1.5446690991075e-02	 1.5875326236600e-02
 8.3806790669128e-01	 8.3653743340386e-01	 8.5382453886341e-01	 8.2131332582884e-01	 8.3109779191623e-01
 5.5254633452287e-01	 5.7207733568203e-01	 5.6462162162768e-01	 5.3383404437126e-01	 5.4825353460520e-01
 4.3156423204356e-01	 4.4422290388042e-01	 4.4051622979720e-01	 4.1976042636129e-01	 4.2932429189167e-01
 5.9623387736001e-01	 5.9097106082906e-01	 6.1012250642283e-01	 5.7804923570224e-01	 5.8963269885264e-01
 5.1340638286534e-01	 5.1536488223870e-01	 5.2744665891511e-01	 4.9672587008031e-01	 5.0789868198012e-01
 8.1234141860743e-01	 8.1070229427987e-01	 8.2839696168819e-01	 7.9383009509273e-01	 8.0489131722994e-01
 6.3908509331025e-01	 6.6733924930258e-01	 6.5121808599226e-01	 6.2066196519313e-01	 6.3582981275260e-01
 4.2191610448065e-01	 4.2164345719959e-01	 4.3247928985952e-01	 4.0890578181199e-01	 4.1747027707593e-01
 2.8131713086798e-01	 2.7542687705382e-01	 2.9227749223472e-01	 2.7005117264881e-01	 2.7615704009554e-01
 3.4110718864854e-01	 3.4855349486047e-01	 3.5112358393707e-01	 3.2950069258918e-01	 3.3795798794001e-01
 4.9916238715240e-03	 5.0369952090238e-03	 5.2264677558077e-03	 4.7513464361569e-03	 4.7792305012119e-03
 3.5384729216367e-01	 3.4936784373262e-01	 3.6566905568236e-01	 3.3827836707645e-01	 3.4766213823542e-01
 2.8143810738261e-02	 3.0218439504014e-02	 2.8849154237551e-02	 2.7968689074459e-02	 2.8182010021067e-02
 5.5302910854785e-01	 5.5401345099664e-01	 5.6899368793168e-01	 5.3465667071386e-01	 5.4608510011764e-01
 8.3631256640897e-01	 8.4317314153168e-01	 8.4451115000551e-01	 8.1927267215987e-01	 8.3278752177455e-01
 3.2470369290017e-01	 3.3229953218248e-01	 3.3461162518402e-01	 3.1334468151249e-01	 3.2163199247712e-01
 6.7482280516025e-01	 6.6754988725227e-01	 6.9390726847708e-01	 6.5682804790732e-01	 6.6646360872622e-01
 7.4293536926735e-01	 7.5590541033918e-01	 7.5518367684498e-01	 7.2517280964919e-01	 7.3922746790843e-01
