 3.8068129099593e-03	 6.0411771772270e-03	 6.5287369217463e-03
 3.8249640248829e-03	 5.0998858269680e-03	 5.7911203161430e-03
 1.8526677776249e-02	 2.4734652463943e-02	 2.7564195465545e-02
 5.1572385400726e-03	 5.2465117079741e-03	 5.9968762259767e-03
 8.7676864810371e-05	 7.4561983922417e-05	 7.7432158550717e-05
 1.0915796691249e-02	 1.2215457864482e-02	 1.1679494035021e-02
 2.6761189450585e-02	 3.9219470014715e-02	 4.6024065710206e-02
 5.2437535040688e-03	 5.1040359194026e-03	 4.9298547366929e-03
 4.9853207473441e-03	 7.5658181083167e-03	 8.2205027416752e-03
 3.2138666059205e-02	 4.5234341801206e-02	 5.2200831419712e-02
 3.5741611638299e-02	 5.0788107307642e-02	 5.9390467499368e-02
 1.6091264505312e-03	 1.4125703495760e-03	 1.3710129739407e-03
 7.2648221166749e-04	 7.6984153721160e-04	 7.1989674561890e-04
 6.1932525653730e-03	 6.6348861524410e-03	 6.6274840917613e-03
 1.8207458714827e-03	 1.6192827503492e-03	 1.5630404936792e-03
 5.0431114897197e-03	 5.3759663839594e-03	 5.0269935380418e-03
 4.0361860495200e-02	 5.4498040392355e-02	 6.1320404908401e-02
 1.4924004577527e-02	 1.5324177017249e-02	 1.6760201397642e-02
 1.7558991002000e-02	 2.3946525544979e-02	 2.6929947730779e-02
 1.5569179745213e-02	 1.5436209525072e-02	 1.4823459705886e-02
 4.7307204281786e-03	 5.0676243291505e-03	 4.8048032446379e-03
 9.5757647066619e-03	 8.8659391408119e-03	 8.6471619015347e-03
 5.3534773724697e-03	 5.0926042276245e-03	 5.5220645245870e-03
 2.1063677134865e-02	 2.6698569382190e-02	 2.9230448751963e-02
 2.5387986597656e-02	 3.4172592462463e-02	 3.8668480377117e-02
 4.9797123693573e-04	 3.9221145502721e-04	 3.8893967351727e-04
 3.2062589896060e-03	 2.9493264265378e-03	 2.9154844630135e-03
 1.4360817465053e-03	 1.3847722704272e-03	 1.3556427781471e-03
 4.5662138478075e-04	 3.9610646920285e-04	 4.0192636338565e-04
 1.9755889920328e-02	 2.0032713612980e-02	 1.8977630419229e-02
 8.6207575462649e-03	 8.4115119478592e-03	 8.1094029349397e-03
 3.3911414855451e-03	 3.6603535868555e-03	 3.4028588993650e-03
 1.3785839150908e-02	 1.9066706244482e-02	 2.2145768080900e-02
 1.3806537495007e-02	 1.5638827324107e-02	 1.7997420785158e-02
 1.4019749438433e-02	 1.4563044942942e-02	 1.3828824439245e-02
 8.6150197889230e-03	 1.2573893181565e-02	 1.4047480224768e-02
 5.5197327576233e-03	 5.6142214724419e-03	 5.3100081146555e-03
 1.6917418901433e-02	 1.6740082759240e-02	 1.6017834016222e-02
 4.2737420647767e-03	 4.6857935054939e-03	 4.3544539408205e-03
 2.3158740133453e-02	 3.2471983011676e-02	 3.7939995821747e-02
 1.0287053369323e-02	 9.5622741099172e-03	 9.3254920374710e-03
 2.9724677179268e-02	 3.8142525930411e-02	 4.2446655196958e-02
 3.4024542350551e-03	 3.7536397334815e-03	 3.4776476198678e-03
 2.3355532229956e-02	 3.1356910448374e-02	 3.4410317468202e-02
 6.0412664655862e-03	 8.0615320888618e-03	 9.9093673040552e-03
 7.1141066445957e-03	 1.0932795297178e-02	 1.2000246937457e-02
 2.0661966784029e-02	 2.9265759536902e-02	 3.4306502198235e-02
 2.8998610978878e-02	 4.0730999029941e-02	 4.7218530136139e-02
 6.5592746325491e-03	 6.8856152788237e-03	 6.5097831389804e-03
 3.7187080114296e-02	 4.9591697334506e-02	 5.6733166015026e-02
 1.1261451697324e-03	 1.9104251164992e-03	 1.8611690793245e-03
 8.5425849486737e-03	 1.1258706076610e-02	 1.3662835897370e-02
 3.0216960847594e-02	 3.3821486191866e-02	 3.7326024973865e-02
 3.2977661190907e-02	 4.2440244470687e-02	 4.6200300159197e-02
 1.7753687877828e-02	 1.8158332089437e-02	 1.9755506090711e-02
 6.4145786336545e-03	 9.0739181006689e-03	 9.3732273312023e-03
 4.3595520660902e-03	 4.7231369843659e-03	 4.3964604058880e-03
 2.6970447984986e-03	 2.3956251811653e-03	 2.3240727135765e-03
 2.3815387817787e-02	 3.3120300700924e-02	 3.8008552566748e-02
 4.5705828607101e-03	 4.2626912399281e-03	 4.1284761736962e-03
 3.3630183459397e-03	 5.3651518463598e-03	 5.6460845972535e-03
 2.8411705554712e-02	 3.6313864429654e-02	 4.1623814585453e-02
 3.1913873331005e-03	 2.9193685737687e-03	 2.8876578259263e-03
 1.2538443188492e-04	 1.1705072729074e-04	 1.3930800277362e-04
 7.5555562411004e-03	 7.0214712036443e-03	 7.0143770433373e-03
 1.0907630442344e-02	 1.1564744271285e-02	 1.1007770656994e-02
 6.5555634306524e-04	 1.0820390778330e-03	 1.0100762391149e-03
 1.2477625806994e-03	 1.3138872053329e-03	 1.2356778117445e-03
 1.6549489230693e-02	 2.1855552796911e-02	 2.4161190213070e-02
 2.5037665196491e-02	 3.4073522018733e-02	 3.8786153953418e-02
 3.1636602802641e-02	 4.5735142840085e-02	 5.3992274449761e-02
 1.4308154689565e-02	 1.9839241830034e-02	 2.3597058358120e-02
 1.8247411161105e-02	 2.2897709572559e-02	 2.3713363121073e-02
 1.1914936710875e-03	 1.2296330255408e-03	 1.1960647424618e-03
 7.4072339037821e-03	 7.7149028101763e-03	 7.2689093214688e-03
 5.1858120758370e-03	 4.7605851008636e-03	 4.6151556701027e-03
 2.7332788752860e-03	 2.5459747328906e-03	 2.5199109366957e-03
 1.0781719793768e-02	 1.6089924632617e-02	 1.8268147803671e-02
 2.3974789545207e-03	 2.1066206513599e-03	 2.1061979048854e-03
 4.7402811364015e-03	 5.8580188987645e-03	 6.2133005730903e-03
 2.2045205085314e-02	 3.0843451720953e-02	 3.5630665114281e-02
 7.6402466513462e-03	 7.6343141131562e-03	 7.3028155247488e-03
 1.4297400418627e-02	 2.0512540179930e-02	 2.2773068185116e-02
 2.3325893248231e-02	 2.2808193112396e-02	 2.2269171421785e-02
 1.4622824198348e-02	 1.6943308042128e-02	 1.6484556401265e-02
 1.1332585056871e-02	 1.7041037243745e-02	 1.9309333366306e-02
 1.8424868856258e-02	 2.4905970741747e-02	 2.8385999712575e-02
 2.9102401916735e-02	 4.0670727907963e-02	 4.7187714667362e-02
 3.0509149167600e-02	 3.7808963991846e-02	 4.2801718347721e-02
 1.5075667231937e-02	 1.5951587755969e-02	 1.5054191729406e-02
 1.5869512459090e-02	 1.5797369991059e-02	 1.5045890558333e-02
 9.6195958424355e-03	 9.2683380756301e-03	 8.9920474599698e-03
 8.6729851988646e-03	 1.1838920773595e-02	 1.2898486381608e-02
 1.9283936066430e-02	 2.6495816807494e-02	 2.9119800656691e-02
