 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 2.1930704753655e-03	 6.0818343155015e-03	 4.8663554541401e-03
 1.3885897645907e-03	 6.1952434645971e-03	 6.6845724490628e-03
 4.6792882612377e-04	 7.5622948103609e-03	 8.5736714136622e-03
 2.5616875884089e-03	 8.7222561464051e-03	 1.0292675662114e-02
 2.1529521564754e-03	 9.3402573546648e-03	 8.5844601191821e-03
 3.9252395950532e-03	 9.1581884244207e-03	 8.3749267752049e-03
 1.9914959469712e-03	 6.4126370401541e-03	 6.5195417835118e-03
 3.8024496498050e-04	 3.7121079296091e-03	 6.2985684891814e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 6.0090767753385e-03	 1.7094874294852e-03	-6.5882110921907e-03
 8.0467343818929e-03	 5.7487577866883e-03	-3.3399151536681e-03
 9.6772632986504e-03	 6.5654114085628e-03	-1.8996723260071e-03
 1.0474080631955e-02	 5.8069626972369e-03	-4.5942177255409e-03
 1.0814511568555e-02	 5.3791269245825e-03	-4.9281162730314e-03
 8.7070667977155e-03	 3.7791032803246e-03	-5.7306718088942e-03
 6.8363472624381e-03	 3.0893566342111e-03	-5.8770528673452e-03
 6.7398183489703e-03	 5.2436885901900e-03	-1.2220599906895e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
-1.6257255768495e-03	 5.5298690966105e-03	 8.3824493582474e-03
 1.1468262470126e-03	 6.0279308010453e-03	 7.3760870077094e-03
 2.3650669030184e-03	 6.7317317085933e-03	 5.0053700740321e-03
 2.0059944757846e-03	 4.3669866314777e-03	 5.8127145601323e-03
-1.5303289625139e-03	 3.8026768867919e-03	 5.9356644457705e-03
-1.5943158211195e-03	 3.3791223737684e-03	 5.8557951336271e-03
-1.6322986302101e-03	 3.7405108284495e-03	 6.8147781854941e-03
 3.0659993878931e-03	 8.1356792090183e-03	 8.7987365035709e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
-7.6094042354370e-03	-7.1810378624158e-03	 9.3396817981547e-05
-8.4195218551957e-03	-4.7855898899556e-03	 3.4606639266578e-03
-6.7558144337080e-03	-1.8540511625553e-03	 4.2182769213494e-03
-6.2088525630705e-03	-3.8828991569058e-03	 1.9338294831500e-03
-4.8759632952606e-03	-4.8502247503849e-03	 1.8804745463817e-03
-6.7372179612018e-03	-6.7316208285634e-03	 3.6451515928059e-04
-7.5035291012926e-03	-4.7867676557459e-03	-6.2734134201003e-04
-8.4255845654673e-03	-4.6504150779750e-03	 4.0323467759285e-03
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
 0.0000000000000e+00	 0.0000000000000e+00	 0.0000000000000e+00
