 4.4587582592259e-01	 4.4481115765037e-01	 4.5429202800668e-01
 3.8198048206237e-01	 3.8661233711462e-01	 4.0028196272002e-01
 6.9786831563463e-01	 6.9600059963214e-01	 7.0634818404144e-01
 3.5821421746910e-01	 3.6252322837799e-01	 3.7509681634200e-01
 4.8055730356824e-02	 4.8427325977678e-02	 5.0206144528538e-02
 2.6529137462958e-01	 2.6446714931299e-01	 2.7020737253295e-01
 8.0196035140304e-01	 7.9961057916732e-01	 8.0737021614472e-01
 8.1614379979200e-03	 8.2189890722180e-03	 8.2783317044999e-03
 4.8278018558996e-01	 4.8159096791405e-01	 4.9145757370691e-01
 8.3917712697435e-01	 8.4966279331370e-01	 8.6861933719960e-01
 8.3595860075270e-01	 8.3358145357485e-01	 8.4006599502050e-01
 1.0457075030916e-01	 1.0482957976546e-01	 1.0815069945327e-01
 3.4087551951990e-02	 3.4282928636502e-02	 3.5480413082782e-02
 3.6714120831017e-01	 3.6686273023061e-01	 3.7601291541389e-01
 1.4846538773960e-01	 1.4867545496756e-01	 1.5315219572170e-01
 7.7177772498491e-02	 7.7035172319516e-02	 7.8926692438605e-02
 8.4519683279918e-01	 8.5595913857026e-01	 8.7497760168811e-01
 5.0391682179508e-01	 5.1025497959390e-01	 5.2650473486088e-01
 7.0146165436253e-01	 6.9958032061835e-01	 7.0990381927181e-01
 1.4812227757951e-02	 1.4793072703536e-02	 1.4526886816124e-02
 1.5517486002187e-01	 1.5649622040565e-01	 1.6209837128460e-01
 7.0685400766083e-02	 7.1082481857632e-02	 7.3248964382159e-02
 2.8434235265019e-01	 2.8760532105876e-01	 2.9770929137546e-01
 6.9843015823177e-01	 6.9667456563882e-01	 7.0727666978318e-01
 7.5592397014310e-01	 7.6625950830381e-01	 7.8699362871434e-01
 7.0374049650136e-02	 7.0552800813776e-02	 7.2828346272630e-02
 6.5809726953981e-02	 6.6420592808939e-02	 6.8734999667195e-02
 8.7997537349209e-03	 8.8766818206925e-03	 9.1397742481043e-03
 3.6277707569769e-02	 3.6570098579829e-02	 3.7893884789365e-02
 9.7365005772431e-02	 9.7746055111824e-02	 1.0035879854667e-01
 1.0306090324769e-02	 1.0271433959190e-02	 1.0239789151371e-02
 8.7377443785076e-02	 8.7279309114908e-02	 8.9607568958610e-02
 6.5652148437077e-01	 6.6553160356400e-01	 6.8573957909359e-01
 5.8851157474608e-01	 5.9613236236387e-01	 6.1442628924310e-01
 1.8912488452718e-01	 1.9067980333538e-01	 1.9717941981337e-01
 5.8300397832998e-01	 5.8145751983015e-01	 5.9197640341517e-01
 4.7505853443526e-02	 4.7692832326815e-02	 4.9137856532291e-02
 2.4628171726033e-02	 2.4565911589187e-02	 2.4611007592012e-02
 1.1094388069009e-01	 1.1076636382764e-01	 1.1360770632948e-01
 7.9328820710043e-01	 8.0351988785805e-01	 8.2340645410168e-01
 6.2967573649150e-02	 6.3349593453170e-02	 6.5239430079078e-02
 7.7725951265412e-01	 7.7531840860870e-01	 7.8490187770312e-01
 1.0789020554830e-01	 1.0775429675167e-01	 1.1060793034031e-01
 6.7989535719485e-01	 6.7740568149185e-01	 6.8595040668770e-01
 5.3117232666535e-01	 5.3814625812702e-01	 5.5577284767858e-01
